label	collection_date	root_to_tip_residual_days
SHANGHAIXUHUI/SWL1809/2019|EPI_ISL_402382|1801100473	2019-08-28	-948.3444730786035
SAUDIARABIA/40/2015|EPI_ISL_378770|7382f74b09	2015-12-21	779.7473648455938
SAUDIARABIA/14/2015|EPI_ISL_378763|bc6a597b07	2015-08-18	1033.0346802104611
SAUDIARABIA/03/2015|EPI_ISL_378758|2b85d2401b	2015-09-10	756.095165213364
TASMANIA/66/2015|EPI_ISL_15146442|40a8637baa	2015-08-13	782.0604830514974
VIETNAM/019/2016|EPI_ISL_259863|dddda8c971	2016-04-15	749.4593715834385
INDIA/INDO01/2019|EPI_ISL_368805|dd82222d56	2019-02-15	-1308.5120320096223
CHENNAI/800/2012|EPI_ISL_252693|099eeffd61	2012-11-17	976.215569324848
SOUTHAUSTRALIA/26/2015|EPI_ISL_15146428|fcd684c91b	2015-03-09	851.4016278792878
SAOPAULO/910692/2015|EPI_ISL_205476|3847bdb65a	2013-11-13	804.9085391084323
VICTORIA/7/2013|EPI_ISL_17265013|dd6fe66ce3	2017-08-08	-1173.0358500035493
VICTORIA/16/2013|EPI_ISL_17264990|a43c024a98	2012-06-01	805.5071205309312
MEXICO/01/2013|EPI_ISL_157484|cc5c01d55e	2013-03-01	744.327730144691
CHENNAI/461/2012|EPI_ISL_252692|901d1d4487	2012-11-25	880.9063004076252
EASTKAZAKHSTANNRL/307/2018|EPI_ISL_306563|679107b94f	2018-02-22	-1161.0212827261876
INDIA/8448/2015|EPI_ISL_195932|af73c93c3b	2015-03-04	753.8175664842398
INDIA/4880/2015|EPI_ISL_195929|0766e2a373	2015-02-19	750.3061609431464
INDIA/159/2014|EPI_ISL_195926|2e36d547bf	2014-02-05	956.3263267802552
INDIA/6691/2015|EPI_ISL_195930|55e76a01bc	2015-02-27	1394.8520477084696
CHINA/SWL1361/2018|EPI_ISL_18107037|769a240507	2018-08-10	-782.3652293808357
CHINA/SWL11268/2018|EPI_ISL_18107060|769a240507	2018-08-10	-782.3652293808357
CHINA/SWL11117/2018|EPI_ISL_18107056|769a240507	2018-08-10	-782.3652293808357
CHINA/SWL195/2018|EPI_ISL_18107015|769a240507	2018-08-10	-782.3652293808357
CHINA/SWL184/2018|EPI_ISL_18107014|769a240507	2018-08-10	-782.3652293808357
WISCONSIN/WSLHFLU1800102/2018|EPI_ISL_20391227|139e781324	2018-02-28	-1040.735309901504
WISCONSIN/WSLHFLU1900054/2019|EPI_ISL_20389523|139e781324	2019-02-19	-1396.7353099015008
WISCONSIN/WSLHFLU1900179/2019|EPI_ISL_20390586|139e781324	2019-04-03	-1439.7353099015024
WISCONSIN/WSLHFLU1900130/2019|EPI_ISL_20390670|139e781324	2019-03-19	-1424.7353099015004
WISCONSIN/WSLHFLU1900063/2019|EPI_ISL_20389507|139e781324	2019-03-04	-1409.7353099015022
WISCONSIN/WSLHFLU1900151/2019|EPI_ISL_20390309|139e781324	2019-03-25	-1430.7353099015027
WISCONSIN/WSLHFLU1900143/2019|EPI_ISL_20390657|3398cbfd1f	2019-03-24	-1345.432108804891
WISCONSIN/WSLHFLU1900006/2019|EPI_ISL_20389571|4a561e6c38	2019-01-20	-1324.6562839007079
WISCONSIN/WSLHFLU1900040/2019|EPI_ISL_20389800|b8d04b92cb	2019-02-25	-934.6795500488062
ONTARIO/163/2016|EPI_ISL_272005|3e5dbf6241	2016-03-10	949.0945686574114
ONTARIO/202/2016|EPI_ISL_272034|7448f9ebea	2016-03-17	942.0945686574106
BRITISHCOLUMBIA/114/2016|EPI_ISL_271882|3e5dbf6241	2016-04-12	916.094568657412
ONTARIO/135/2016|EPI_ISL_271982|7448f9ebea	2016-03-07	952.0945686574107
CATALONIA/NSVH57694/2016|EPI_ISL_213418|19d1815414	2016-02-03	985.0945686574121
SOUTHAFRICA/16112/2021|EPI_ISL_9713665|232680f901	2021-11-04	-2133.4313621339174
SOUTHAFRICA/16325/2021|EPI_ISL_9713664|232680f901	2021-11-10	-2139.4313621339156
RIYADH/19/2021|EPI_ISL_20234242|fefba2aebd	2021-11-22	-1593.7960239294857
YUNNANMANGSHI/SWL1578/2018|EPI_ISL_20111585|fdf6a2c907	2018-11-14	-753.2688421152734
YUNNANLINXIANG/SWL115/2019|EPI_ISL_20111778|d2ec9c170a	2019-01-05	-762.9098387533203
BRISBANE/103/2016|EPI_ISL_233862|e4003c7cb0	2016-05-30	962.5009215743224
HEBEICIXIAN/SWL1662/2018|EPI_ISL_367318|99cac88d95	2018-12-25	-793.7614852705532
YUNNANQILIN/SWL530/2019|EPI_ISL_20111779|0a5e07e90f	2019-01-03	-802.7683124816464
NINGXIAXIXIA/SWL137/2020|EPI_ISL_485488|ef598a8cf2	2020-01-13	-1472.5324319950585
SHIRAZ/18/2015|EPI_ISL_245565|351c8b3d89	2015-10-28	960.0455450376829
SHIRAZ/16/2015|EPI_ISL_245563|054f2bdb7d	2015-01-20	1029.459413093109
SHIRAZ/8/2015|EPI_ISL_245566|2e65b1da41	2015-01-15	1161.068293029279
SHIRAZ/9/2015|EPI_ISL_245560|8041b0f2ef	2015-02-20	1036.7366662324766
SHIRAZ/6/2015|EPI_ISL_245559|9afc9aa6d7	2015-02-02	928.563685224406
SHIRAZ/4/2015|EPI_ISL_245557|bcc46f33c2	2015-01-01	875.6704165883014
SHIRAZ/15/2015|EPI_ISL_245562|6f24f1de4f	2015-02-20	1554.1484657535204
SHIRAZ/3/2015|EPI_ISL_245556|0fb8b545d7	2015-01-03	873.4501763456162
RIYADH/37/2021|EPI_ISL_20234241|ad4208063a	2021-11-25	-2141.1424960859194
SAUDIARABIA/27/2020|EPI_ISL_18037988|59b389834d	2020-12-13	-1752.0795097320715
GANSULIANGZHOU/SWL1534/2018|EPI_ISL_337332|010af80e17	2018-11-20	-927.4382246376292
GIRESUN/612/2017|EPI_ISL_295539|58fbaec41d	2017-12-30	995.6776769938425
AMASYA/621/2017|EPI_ISL_295550|d4944303c5	2017-12-30	801.0281673455297
TOKAT/620/2017|EPI_ISL_295541|e3ca324aed	2014-12-30	1469.7886492921568
INDIA/6/2025|EPI_ISL_20296404|ba0c4d42ff	2025-09-23	-3216.0185281827326
INDIA/3/2025|EPI_ISL_20296401|d3a6229726	2025-09-23	-2836.048952038045
INDIA/4/2025|EPI_ISL_20296402|e8663f32bd	2025-09-23	-3089.284266433324
INDIA/1/2025|EPI_ISL_20296399|588dbbc918	2025-09-23	-2836.19035296002
YUNNANGUCHENG/SWL124/2020|EPI_ISL_20111786|bd74c2dd77	2020-01-07	-750.3397593597565
YUNNANHONGTA/SWL1618/2020|EPI_ISL_485408|763b1c2ac9	2020-03-27	-998.3777334104944
WUHANHANYANG/232984H1/2023|EPI_ISL_17672265|5f48614b51	2023-03-23	-2090.0505813914374
INDIA/2/2025|EPI_ISL_20296400|897b3eaee5	2025-09-23	-3044.653352672493
INDIA/5/2025|EPI_ISL_20296403|686da890fc	2025-09-23	-2834.611612094448
NICARAGUA/854501PC2/2014|EPI_ISL_19764921|54b330625b	2014-10-05	1506.6720671870607
YUNNANLINXIANG/SWL1675/2020|EPI_ISL_20111784|76bfb000b3	2020-12-01	-784.1373967134795
NETHERLANDS/02325/2018|EPI_ISL_334174|d9dc8be47b	2012-12-04	2134.5499965221434
NETHERLANDS/02326/2018|EPI_ISL_334175|b5cc433cbf	2012-12-04	2134.5499965221434
YUNNANLINXIANG/SWL1484/2020|EPI_ISL_20111791|6ce0166099	2020-10-06	-811.6862543373691
KARAGANDANRL/317/1/2018|EPI_ISL_306514|1ce6dfa0e9	2018-02-14	830.540105389208
INDIA/1735869/2017|EPI_ISL_365343|1c892133f8	2017-10-13	2202.3592100268384
INDIA/1736012/2017|EPI_ISL_365342|f11b826db9	2017-10-16	2440.1812125636457
