label	collection_date	root_to_tip_residual_days
SERBIA/266/2020|EPI_ISL_410035|7c1f474dc6	2020-01-14	-979.5707792656748
NETHERLANDS/10279/2019|EPI_ISL_416282.EPI_ISL_402105|8cad26217e	2019-12-20	-954.5707792656757
BOSNIAANDHERZEGOVINA/360/2020|EPI_ISL_498296|7c1f474dc6	2020-02-25	-1021.5707792656743
NOVISAD/5945/2020|EPI_ISL_534025|a9388194ae	2020-01-30	-995.5707792656755
ENGLAND/331/2019|EPI_ISL_401549.EPI_ISL_399837|7c1f474dc6	2019-10-25	-898.570779265675
ENGLAND/194960708/2019|EPI_ISL_428531|7c1f474dc6	2019-12-03	-937.5707792656751
NETHERLANDS/10044/2020|EPI_ISL_407062|8cad26217e	2020-01-22	-987.5707792656768
ENGLAND/713/2019|EPI_ISL_428507|7c1f474dc6	2019-12-12	-946.5707792656771
WISCONSIN/35/2020|EPI_ISL_413284.EPI_ISL_413275|c5431d10bf	2020-02-03	-999.5707792656748
ENGLAND/195080690/2019|EPI_ISL_428582|7c1f474dc6	2019-12-07	-941.5707792656744
ENGLAND/584/2019|EPI_ISL_428502|7c1f474dc6	2019-12-04	-938.570779265675
NETHERLANDS/02461/2019|EPI_ISL_406853|ce8db35dd2	2019-12-24	-958.570779265675
ENGLAND/531/2019|EPI_ISL_428494.EPI_ISL_416207|7c1f474dc6	2019-11-25	-929.5707792656766
SPETERSBURG/RII337/2019|EPI_ISL_407519|7c1f474dc6	2019-12-21	-955.5707792656755
HESSEN/72/2019|EPI_ISL_409983.EPI_ISL_405008|c5431d10bf	2019-12-10	-944.5707792656774
ENGLAND/386/2019|EPI_ISL_408036|7c1f474dc6	2019-11-18	-922.5707792656743
ENGLAND/628/2019|EPI_ISL_408362|7c1f474dc6	2019-12-03	-937.5707792656751
ENGLAND/528/2019|EPI_ISL_408116|7c1f474dc6	2019-12-02	-936.5707792656754
ENGLAND/391/2019|EPI_ISL_408039|7c1f474dc6	2019-11-19	-923.5707792656776
CATALONIA/11960S/2019|EPI_ISL_416183|7c1f474dc6	2019-11-27	-931.5707792656763
ENGLAND/561/2019|EPI_ISL_408307|7c1f474dc6	2019-11-27	-931.5707792656763
ENGLAND/194980815/2019|EPI_ISL_408340|7c1f474dc6	2019-11-29	-933.5707792656759
CANBERRA/59/2020|EPI_ISL_419609|c5431d10bf	2020-01-19	-984.5707792656774
ENGLAND/633/2019|EPI_ISL_408367|7c1f474dc6	2019-12-04	-938.570779265675
ENGLAND/629/2019|EPI_ISL_408363|7c1f474dc6	2019-12-09	-943.5707792656776
ENGLAND/567/2019|EPI_ISL_408315|7c1f474dc6	2019-11-30	-934.5707792656757
ENGLAND/194980825/2019|EPI_ISL_408348|7c1f474dc6	2019-12-01	-935.5707792656756
RENNES/F006009PR/2020|EPI_ISL_582599|a9388194ae	2020-01-01	-966.5707792656771
ENGLAND/614/2019|EPI_ISL_408355|7c1f474dc6	2019-11-28	-932.570779265676
ENGLAND/643/2019|EPI_ISL_408373|7c1f474dc6	2019-12-06	-940.5707792656747
BRUNEI/48/2020|EPI_ISL_514709|7c1f474dc6	2020-02-11	-1007.5707792656768
ENGLAND/615/2019|EPI_ISL_408356|7c1f474dc6	2019-11-30	-934.5707792656757
CATALONIA/0840918S/2019|EPI_ISL_407970|7c1f474dc6	2019-11-25	-929.5707792656766
ENGLAND/195040736/2019|EPI_ISL_408382|7c1f474dc6	2019-12-06	-940.5707792656747
CANBERRA/68/2020|EPI_ISL_419619|c5431d10bf	2020-01-23	-988.5707792656766
LYON/0848/2020|EPI_ISL_534014|a9388194ae	2020-02-01	-997.5707792656751
ENGLAND/194980799/2019|EPI_ISL_408326|7c1f474dc6	2019-12-03	-937.5707792656751
LYON/0873/2020|EPI_ISL_534016|a9388194ae	2020-02-03	-999.5707792656748
BELGIUM/S0598/2020|EPI_ISL_477462|7c1f474dc6	2020-01-27	-992.5707792656759
ENGLAND/778/2019|EPI_ISL_459782|7c1f474dc6	2019-12-12	-946.5707792656771
ENGLAND/195040640/2019|EPI_ISL_459739|7c1f474dc6	2019-12-10	-944.5707792656774
BELGIUM/G0098/2020|EPI_ISL_477408|7c1f474dc6	2020-01-21	-986.570779265677
AUSTRIA/1208486/2019|EPI_ISL_407450.EPI_ISL_401367|7c1f474dc6	2019-12-16	-950.5707792656764
ENGLAND/862/2019|EPI_ISL_459855|7c1f474dc6	2019-12-24	-958.570779265675
HESSEN/45/2020|EPI_ISL_481472|1d5d31a573	2020-03-09	-1034.5707792656756
AUSTRIA/1207674/2019|EPI_ISL_409945.EPI_ISL_407816|7c1f474dc6	2019-12-12	-946.5707792656771
ENGLAND/786/2019|EPI_ISL_459793|7c1f474dc6	2019-12-16	-950.5707792656764
ENGLAND/870/2019|EPI_ISL_470921|7c1f474dc6	2019-12-23	-957.5707792656751
ENGLAND/200240755/2019|EPI_ISL_471012|7c1f474dc6	2019-12-26	-960.5707792656747
/ROMANIA/257272/2020|EPI_ISL_468329|51326df512	2020-01-25	-990.5707792656763
PORTUGAL/GG66/2020|EPI_ISL_498390.EPI_ISL_455558|7c1f474dc6	2020-02-08	-1004.5707792656773
ENGLAND/829/2019|EPI_ISL_459820|7c1f474dc6	2019-12-20	-954.5707792656757
ENGLAND/11977/2020|EPI_ISL_463769|7c1f474dc6	2020-02-21	-1017.570779265675
GERMANY/11986/2020|EPI_ISL_463778|7c1f474dc6	2020-02-22	-1018.5707792656749
NIEDERSACHSEN/97/2020|EPI_ISL_481479|1d5d31a573	2020-03-13	-1038.570779265675
ENGLAND/865/2019|EPI_ISL_470916|7c1f474dc6	2019-12-23	-957.5707792656751
BAYERN/41/2020|EPI_ISL_645143|1d5d31a573	2020-01-30	-995.5707792656755
ENGLAND/195180582/2019|EPI_ISL_459816|7c1f474dc6	2019-12-18	-952.570779265676
CARDIFF/1286/2019|EPI_ISL_400530|8e510de768	2019-12-01	-935.5707792656756
RHEINLANDPFALZ/30/2020|EPI_ISL_481470|1d5d31a573	2020-03-04	-1029.5707792656765
NETHERLANDS/10289/2019|EPI_ISL_402114|8cad26217e	2019-12-20	-954.5707792656757
CZECHREPUBLIC/109/2020|EPI_ISL_435290|4e995702ae	2020-01-14	-979.5707792656748
CARDIFF/0273/2019|EPI_ISL_400544|a9388194ae	2019-12-06	-940.5707792656747
CZECHREPUBLIC/149/2020|EPI_ISL_435298|9ec6e2e815	2020-01-21	-986.570779265677
NORTHERNIRELAND/31109/2019|EPI_ISL_401708|7c1f474dc6	2019-11-17	-921.5707792656746
HUNGARY/104/2020|EPI_ISL_527220|7c1f474dc6	2020-01-27	-992.5707792656759
BADENWUERTTEMBERG/179/2020|EPI_ISL_481437|1d5d31a573	2020-02-17	-1013.5707792656758
RIVERSIDE/9365/2019|EPI_ISL_400522|a9388194ae	2019-12-05	-939.5707792656748
CARMARTHEN/6881/2019|EPI_ISL_400542|a9388194ae	2019-12-05	-939.5707792656748
CARDIFF/1419/2019|EPI_ISL_400543|a9388194ae	2019-12-05	-939.5707792656748
ENGLAND/195100332/2019|EPI_ISL_428596|7c1f474dc6	2019-12-12	-946.5707792656771
PARIS/2560/2019|EPI_ISL_407512.EPI_ISL_400344|7c1f474dc6	2019-11-25	-929.5707792656766
CARDIFF/9451/2019|EPI_ISL_400607|a9388194ae	2019-12-09	-943.5707792656776
NORTHERNIRELAND/30012/2019|EPI_ISL_401690|7c1f474dc6	2019-11-05	-909.5707792656766
RHYL/4515/2019|EPI_ISL_399971|a9388194ae	2019-12-01	-935.5707792656756
CZECHREPUBLIC/178/2020|EPI_ISL_435300|4e995702ae	2020-01-23	-988.5707792656766
ENGLAND/530/2019|EPI_ISL_428522|7c1f474dc6	2019-12-02	-936.5707792656754
GERMANY/11868/2020|EPI_ISL_435191|7c1f474dc6	2020-02-13	-1009.5707792656765
ENGLAND/194380622/2019|EPI_ISL_399830|7c1f474dc6	2019-10-21	-894.5707792656758
ENGLAND/327/2019|EPI_ISL_399828|7c1f474dc6	2019-10-22	-895.5707792656756
NETHERLANDS/10278/2019|EPI_ISL_402104|8cad26217e	2019-12-18	-952.570779265676
NORTHERNIRELAND/29702/2019|EPI_ISL_401685|7c1f474dc6	2019-11-04	-908.5707792656767
NORTHERNIRELAND/30941/2019|EPI_ISL_401703|7c1f474dc6	2019-11-16	-920.5707792656747
BRETAGNE/2557/2019|EPI_ISL_400342|7c1f474dc6	2019-11-23	-927.570779265677
BELGIUM/G0270/2020|EPI_ISL_485720.EPI_ISL_477423|7c1f474dc6	2020-02-10	-1006.570779265677
BREST/2484/2019|EPI_ISL_400336|7c1f474dc6	2019-10-21	-894.5707792656758
BULGARIA/1024/2020|EPI_ISL_477505.EPI_ISL_434396|cfe42c0721	2020-02-16	-901.3780017564418
MACEDONIA/450/2020|EPI_ISL_498369.EPI_ISL_477582|ebabbaebb4	2020-02-10	-895.5078954766044
SWEDEN/87/2020|EPI_ISL_447874|ebabbaebb4	2020-02-28	-913.5078954766047
ENGLAND/872/2019|EPI_ISL_470925|3bffa02bb1	2019-12-18	-915.5707266256211
ENGLAND/200240784/2020|EPI_ISL_471022|3bffa02bb1	2020-01-08	-936.5707266256209
ENGLAND/679/2019|EPI_ISL_428569|3bffa02bb1	2019-12-11	-908.5707266256223
ENGLAND/765/2019|EPI_ISL_459769|3bffa02bb1	2019-12-16	-913.5707266256214
ENGLAND/782/2019|EPI_ISL_459787|3bffa02bb1	2019-12-13	-910.570726625622
ENGLAND/832/2019|EPI_ISL_459824|3bffa02bb1	2019-12-19	-916.5707266256209
ENGLAND/853/2019|EPI_ISL_459844|3bffa02bb1	2019-12-19	-916.5707266256209
ENGLAND/735/2019|EPI_ISL_428615|3bffa02bb1	2019-12-13	-910.570726625622
ENGLAND/723/2019|EPI_ISL_459758|3bffa02bb1	2019-12-13	-910.570726625622
ENGLAND/876/2019|EPI_ISL_470936|3bffa02bb1	2019-12-24	-921.5707266256201
ENGLAND/611/2019|EPI_ISL_408018|3bffa02bb1	2019-12-02	-899.5707266256204
ENGLAND/194980811/2019|EPI_ISL_408336|3bffa02bb1	2019-12-02	-899.5707266256204
ENGLAND/648/2019|EPI_ISL_416211.EPI_ISL_408020|ad1d98971e	2019-12-07	-904.5707266256196
THUERINGEN/2/2020|EPI_ISL_407196|5b0d751457	2020-01-06	-897.443994388812
JAMAICA/0261/2020|EPI_ISL_455808|ec96fcfa87	2020-01-20	-911.3289867388487
BOURGOGNE/1249/2020|EPI_ISL_485730.EPI_ISL_462108|371171d3a4	2020-02-17	-902.252853389519
CZECHREPUBLIC/87/2020|EPI_ISL_409974|36e1588de2	2020-01-10	-901.3865880610593
CZECHREPUBLIC/101/2020|EPI_ISL_435288.EPI_ISL_409972|6d937db9ac	2020-01-13	-904.3865880610588
NETHERLANDS/00058/2020|EPI_ISL_406881|9401909a32	2020-01-13	-941.5381015194373
MOLDOVA/4161/2020|EPI_ISL_529047|d550da9d78	2020-03-03	-917.317471621057
AUSTRIA/1210751/2019|EPI_ISL_407838|7c48fcfc35	2019-12-28	-906.7256972032033
AUSTRIA/1210494/2019|EPI_ISL_407830|8ac2a88b77	2019-12-25	-903.8810041257647
HUNGARY/91/2020|EPI_ISL_529041|0be7418b3b	2020-02-18	-903.5020739467808
HUNGARY/108/2020|EPI_ISL_527221|f1a654ddae	2020-03-06	-957.5207215286961
ENGLAND/771/2019|EPI_ISL_459775|539cafa6e4	2019-12-10	-907.5505932445509
ENGLAND/724/2019|EPI_ISL_459759|539cafa6e4	2019-12-13	-910.5505932445503
SOUTHAUSTRALIA/4/2020|EPI_ISL_419270|ab506cd83d	2020-01-21	-912.5335960643696
NETHERLANDS/01671/2019|EPI_ISL_401964|4fb7b42d5b	2019-12-05	-939.5707792656748
QUEBEC/RV6524/2020|EPI_ISL_463175|8483d8f48c	2020-01-27	-992.5707792656759
QUEBEC/RV6119/2020|EPI_ISL_454703|8483d8f48c	2019-12-27	-961.5707792656744
QUEBEC/RV1551/2020|EPI_ISL_436083|8483d8f48c	2020-02-05	-1001.5707792656744
QUEBEC/RV6127/2020|EPI_ISL_454704|8483d8f48c	2019-12-28	-962.5707792656743
QUEBEC/RV1037/2020|EPI_ISL_435931|8483d8f48c	2019-12-16	-950.5707792656764
QUEBEC/RV0616/2020|EPI_ISL_435895|8483d8f48c	2019-12-16	-950.5707792656764
SLOVENIA/283/2020|EPI_ISL_407871|4aae8eadc7	2020-01-14	-942.5720953342211
ENGLAND/638/2019|EPI_ISL_459734|24aaf37ca7	2019-12-06	-903.572095334221
ENGLAND/890/2019|EPI_ISL_487018|5513454f13	2019-12-17	-914.5450714623282
PORTTALBOT/0536/2019|EPI_ISL_400513|00731780c7	2019-12-03	-900.5450714623272
ENGLAND/195200851/2019|EPI_ISL_470911|06f11e4e71	2019-12-18	-915.5450714623281
ENGLAND/200120925/2019|EPI_ISL_487020|06f11e4e71	2019-12-15	-912.5450714623286
NETHERLANDS/10286/2019|EPI_ISL_410011.EPI_ISL_402110|7c21372465	2019-12-30	-927.5450714623295
ROMANIA/256270/2020|EPI_ISL_405823|190a420bb5	2020-01-13	-904.518099678702
ENGLAND/889/2019|EPI_ISL_487017|06f11e4e71	2019-12-17	-914.5450714623282
HUNGARY/61/2020|EPI_ISL_527222|3a1774ed68	2020-02-05	-927.412264902122
ROMANIA/259292/2020|EPI_ISL_516792|70470b8755	2020-02-23	-908.2011999659959
ROMANIA/259289/2020|EPI_ISL_516791|70470b8755	2020-02-27	-912.2011999659986
NETHERLANDS/01624/2019|EPI_ISL_416273.EPI_ISL_400508|9bc7c8d891	2019-11-27	-894.5427240712718
BELGIUM/IS0494/2020|EPI_ISL_2462376|16fb4621fc	2020-02-01	-960.518921538363
BELGIUM/S0710/2020|EPI_ISL_477470.EPI_ISL_477471|16fb4621fc	2020-02-08	-967.5189215383651
BELGIUM/S0878/2020|EPI_ISL_477480.EPI_ISL_477479|8a07c0f122	2020-02-14	-936.4813467751522
ENGLAND/195180880/2019|EPI_ISL_428519|1b179e4b0e	2019-12-13	-910.5256314596897
ENGLAND/535/2019|EPI_ISL_408120|3a41f40c02	2019-11-26	-893.4973761117634
NETHERLANDS/10041/2020|EPI_ISL_407060|72b0b57a3a	2020-01-22	-950.4973761117639
CENTRE/764/2020|EPI_ISL_412007|39d943585b	2020-02-04	-926.4047424118543
ENGLAND/835/2019|EPI_ISL_459829|a0dcfda116	2019-12-19	-916.5286469529206
ENGLAND/200181206/2019|EPI_ISL_487003|5995e4a5ec	2019-12-30	-927.5490764707009
NOVISAD/5997/2020|EPI_ISL_534027|96b6495d7f	2020-02-02	-961.5161588387022
NOVISAD/5905/2020|EPI_ISL_534021|96b6495d7f	2020-01-29	-957.5161588387028
BERLIN/52/2020|EPI_ISL_645146|92bab4026e	2020-02-12	-934.4253488882373
ENGLAND/581/2019|EPI_ISL_428533|ed25669e11	2019-12-04	-901.5511927335439
ENGLAND/544/2019|EPI_ISL_428496|ed25669e11	2019-12-02	-899.5511927335442
ENGLAND/10774/2019|EPI_ISL_414059|b6c1dd2904	2019-12-22	-919.5611745525694
ENGLAND/717/2019|EPI_ISL_459753|b6c1dd2904	2019-12-13	-910.561174552571
ENGLAND/756/2019|EPI_ISL_428640|b6c1dd2904	2019-12-11	-908.5611745525713
LUXEMBOURG/LNS2048108/2020|EPI_ISL_487234|84cb2527e8	2020-02-18	-940.4796819298466
HAWAII/85/2019|EPI_ISL_409443.EPI_ISL_404603|35bdc8b686	2019-12-16	-913.5383579239069
CALIFORNIA/01/2020|EPI_ISL_404604|35bdc8b686	2020-01-02	-930.5383579239075
ENGLAND/195140156/2019|EPI_ISL_459762|e4c88b0e2e	2019-12-11	-908.5383579239078
NETHERLANDS/00213/2020|EPI_ISL_412442|29f1a86fb6	2020-01-31	-959.5544068507435
IOWA/71/2019|EPI_ISL_409044.EPI_ISL_409374|9e84ca26c6	2019-12-18	-915.5544068507442
IOWA/73/2019|EPI_ISL_409045.EPI_ISL_409375|9e84ca26c6	2019-12-24	-921.5544068507431
IOWA/15/2020|EPI_ISL_413705.EPI_ISL_413745|04bf11e21b	2020-02-11	-933.5472614788052
AUSTRIA/1221684/2020|EPI_ISL_486617|2b2d0abe72	2020-02-10	-932.4941743568012
AUSTRIA/1217204/2020|EPI_ISL_486579|a1c1e943b3	2020-01-24	-915.4941743568007
AUSTRIA/1216330/2020|EPI_ISL_486572|359c37028b	2020-01-22	-913.4941743568011
AUSTRIA/1214618/2020|EPI_ISL_486552|e9b535e9d0	2020-01-15	-906.4941743567988
AUSTRIA/1211998/2020|EPI_ISL_486539|e9b535e9d0	2020-01-07	-898.4941743568003
BELGIUM/S0900/2020|EPI_ISL_485726|d510ca2037	2020-02-11	-896.3547445429214
MACEDONIA/438/2020|EPI_ISL_512109|546681b43e	2020-02-07	-892.4167409120574
MACEDONIA/593/2020|EPI_ISL_498374.EPI_ISL_477586|b779909a7e	2020-02-21	-943.4941743567992
LYON/0151/2020|EPI_ISL_412070|8a0354b455	2020-01-07	-898.4941743568003
NETHERLANDS/10130/2020|EPI_ISL_413529|551eac219e	2020-02-18	-977.5358299695548
PALESTINE/17R/2019|EPI_ISL_410025|4895b9d5b7	2019-12-20	-917.5472130014284
ENGLAND/200200167/2020|EPI_ISL_480482|844e3ed30c	2020-01-02	-893.4696929014427
THUERINGEN/38/2020|EPI_ISL_481439|458c01ba07	2020-02-17	-976.5805387140355
PONTYPRIDD/9299/2019|EPI_ISL_413639|1d52bbd618	2019-11-27	-894.5276068790695
BELGIUM/S1258/2020|EPI_ISL_485728.EPI_ISL_477494|657863b85b	2020-02-07	-966.5180548122225
ENGLAND/576/2019|EPI_ISL_428500|6557a72baf	2019-12-03	-900.548787561985
ENGLAND/200280691/2020|EPI_ISL_471072|5e1f9ec4ff	2020-01-01	-929.54418306462
CZECHREPUBLIC/111/2020|EPI_ISL_435293|806fe3fca4	2020-01-15	-943.4990084528193
BRETAGNE/681/2020|EPI_ISL_412003|ebacd85f3a	2020-02-03	-962.4990084528196
ENGLAND/195000649/2019|EPI_ISL_408370|ebacd85f3a	2019-12-04	-901.4990084528198
BELGIUM/G0540/2019|EPI_ISL_407460|ebacd85f3a	2019-12-24	-921.4990084528198
ENGLAND/709/2019|EPI_ISL_428588|a9aa1b7218	2019-12-13	-910.5353171544168
ENGLAND/195120666/2019|EPI_ISL_428604|a9aa1b7218	2019-12-08	-905.5353171544142
MINNESOTA/76/2019|EPI_ISL_410756.EPI_ISL_410755|18716cadcc	2019-12-31	-928.5463787733298
ENGLAND/200360354/2020|EPI_ISL_480514|b6c54f23d9	2020-01-15	-943.5463787733272
ENGLAND/754/2019|EPI_ISL_428638|eb79964c2d	2019-12-11	-908.4983692377957
ENGLAND/195200845/2019|EPI_ISL_470910|58e56d291c	2019-12-19	-916.5588885591122
ENGLAND/818/2019|EPI_ISL_459301|58e56d291c	2019-12-18	-915.5588885591125
ENGLAND/770/2019|EPI_ISL_459774|58e56d291c	2019-12-16	-913.5588885591128
PARIS/647/2020|EPI_ISL_411999|58e56d291c	2020-01-27	-955.5588885591123
BADENWUERTTEMBERG/41/2020|EPI_ISL_413438|e7c3df6295	2020-01-28	-919.4243521513131
ROMANIA/259216/2020|EPI_ISL_515982|6dc7e1c229	2020-02-29	-951.432268272414
ROMANIA/1012/2020|EPI_ISL_445201|0ee10539e5	2020-02-19	-941.4663307065825
ENGLAND/48/2020|EPI_ISL_487045|da08dcb83b	2020-01-03	-931.5049166502936
ROMANIA/1052/2020|EPI_ISL_445202|3053b1964b	2020-02-21	-980.5049166502919
ROMANIA/257832/2020|EPI_ISL_515930|3acc02338c	2020-02-07	-929.4586132094507
ROMANIA/257831/2020|EPI_ISL_515567|3acc02338c	2020-02-07	-929.4586132094507
ROMANIA/536/2020|EPI_ISL_413484|a957b817f4	2020-01-29	-957.5049166502924
CZECHREPUBLIC/179/2020|EPI_ISL_435301|02c1629425	2020-01-23	-914.4566919596766
ENGLAND/55/2020|EPI_ISL_471007|f2cdb625df	2020-01-07	-898.4468618167949
ENGLAND/200220538/2020|EPI_ISL_470889|f2cdb625df	2020-01-07	-898.4468618167949
ENGLAND/892/2019|EPI_ISL_470986|c121c64412	2019-12-30	-927.5575956854832
ENGLAND/195100160/2019|EPI_ISL_428583|c71d9a0bfc	2019-12-13	-910.5266859833202
ENGLAND/200240300/2020|EPI_ISL_480494|c71d9a0bfc	2020-01-06	-934.5266859833195
ENGLAND/716/2019|EPI_ISL_459751|c71d9a0bfc	2019-12-12	-909.5266859833204
ENGLAND/195100388/2019|EPI_ISL_459752|c71d9a0bfc	2019-12-12	-909.5266859833204
STOCKHOLM/42/2019|EPI_ISL_404261|c71d9a0bfc	2019-12-30	-927.5266859833207
ROMANIA/8/2019|EPI_ISL_403944|18ad918f13	2019-12-23	-920.5266859833184
LINKOPING/1/2020|EPI_ISL_404276|a1fbe2f1ca	2020-01-02	-893.4715852454534
ENGLAND/66/2020|EPI_ISL_480495|a4d282a834	2020-01-06	-934.5266859833195
ENGLAND/65/2020|EPI_ISL_480493|c71d9a0bfc	2020-01-06	-934.5266859833195
ENGLAND/200300676/2019|EPI_ISL_471075|5e3dc64518	2019-12-31	-928.56936513881
ENGLAND/761/2019|EPI_ISL_459764|4e89e0e18f	2019-12-13	-910.5622037937432
ENGLAND/654/2019|EPI_ISL_459742|bd9fa49c78	2019-12-10	-907.554630750965
ENGLAND/653/2019|EPI_ISL_459741|bd9fa49c78	2019-12-10	-907.554630750965
ENGLAND/562/2019|EPI_ISL_408308|bd9fa49c78	2019-11-27	-894.5546307509638
ENGLAND/516/2019|EPI_ISL_408102|bd9fa49c78	2019-11-29	-896.5546307509635
NETHERLANDS/00330/2020|EPI_ISL_415734|83279db4f6	2020-02-13	-898.6043912600779
CZECHREPUBLIC/154/2020|EPI_ISL_435299|5ce54c00cf	2020-01-21	-949.5412145192081
ENGLAND/573/2019|EPI_ISL_428526|abd08c717b	2019-12-02	-899.5419692952395
SWEDEN/82/2020|EPI_ISL_447869|ff868f4868	2020-02-27	-949.3996034091748
ENGLAND/896/2019|EPI_ISL_480467|0efa31f877	2019-12-31	-928.5128219387145
ENGLAND/894/2019|EPI_ISL_480463|0efa31f877	2019-12-31	-928.5128219387145
ENGLAND/200181078/2019|EPI_ISL_480468|39a70098fa	2019-12-24	-921.5309546179435
BREMEN/3/2020|EPI_ISL_482821|060e55028a	2020-02-05	-927.3896577301035
BREMEN/14/2020|EPI_ISL_481456|4fec35c86b	2020-03-02	-916.332632131574
ENGLAND/680/2019|EPI_ISL_428571|b552e2f231	2019-12-11	-908.4725010007562
GUADELOUPE/447/2020|EPI_ISL_487472|5ab27b3d03	2020-03-05	-993.5435799647337
ENGLAND/788/2019|EPI_ISL_459797|4c03c87caf	2019-12-16	-913.5657248803266
ENGLAND/200220529/2020|EPI_ISL_471006|2ec5832cea	2020-01-07	-935.5706652342267
ENGLAND/732/2019|EPI_ISL_459761|36a4483583	2019-12-15	-912.4885390887094
NORWAY/2310/2020|EPI_ISL_500745.EPI_ISL_486973|2f5b65c7c5	2020-03-28	-979.5316278667734
SYDNEY/1005/2020|EPI_ISL_419614|72c89029c7	2020-02-15	-937.5316278667739
ENGLAND/200480331/2020|EPI_ISL_479615|7bd1cf3ef0	2020-01-21	-949.5633702674835
GERMANY/11867/2020|EPI_ISL_435190|eb826cdeba	2020-02-18	-977.568743984453
ENGLAND/200200150/2020|EPI_ISL_479605|3f6c5a8796	2020-01-03	-894.5182838590949
ENGLAND/800/2019|EPI_ISL_459802|29d5a7e180	2019-12-16	-913.565710436752
ENGLAND/719/2019|EPI_ISL_459755|ab5b819265	2019-12-13	-910.5184628928325
ENGLAND/663/2019|EPI_ISL_408383|961a106b46	2019-12-06	-903.5280510810238
BULGARIA/1009/2020|EPI_ISL_477504.EPI_ISL_434395|13aff709a9	2020-02-17	-976.528051081025
ENGLAND/195020684/2019|EPI_ISL_408377|13aff709a9	2019-12-05	-902.528051081024
BULGARIA/062/2020|EPI_ISL_409955|13aff709a9	2020-01-10	-938.5280510810247
ENGLAND/605/2019|EPI_ISL_408296|13aff709a9	2019-11-26	-893.5280510810256
BULGARIA/061/2020|EPI_ISL_409954|13aff709a9	2020-01-10	-938.5280510810247
BULGARIA/021/2020|EPI_ISL_407463|13aff709a9	2020-01-06	-934.5280510810254
BULGARIA/078/2020|EPI_ISL_407464|13aff709a9	2020-01-11	-939.5280510810245
BULGARIA/798/2020|EPI_ISL_429891|1c5a6ba641	2020-01-31	-922.5409054746866
BULGARIA/730/2020|EPI_ISL_434399|1c5a6ba641	2020-01-29	-920.540905474687
BULGARIA/912/2020|EPI_ISL_477508.EPI_ISL_434403|923f3fd429	2020-02-06	-928.509085703246
NETHERLANDS/10339/2020|EPI_ISL_421646|93482efc1d	2020-03-11	-962.5437403984225
NORDRHEINWESTFALEN/40/2020|EPI_ISL_481432|018e465979	2020-02-17	-939.5114980965938
BULGARIA/1576/2019|EPI_ISL_491799|50fb08654a	2019-12-23	-920.5280510810244
BULGARIA/1008/2020|EPI_ISL_477503.EPI_ISL_434394|ce9377d39d	2020-02-17	-939.3461949052288
ENGLAND/933/2019|EPI_ISL_480539|777c602280	2019-12-17	-914.5250247489065
NETHERLANDS/10270/2019|EPI_ISL_400588|0040a37c29	2019-12-12	-909.5098931131306
BAYERN/36/2020|EPI_ISL_481440|32e5ceb368	2020-02-21	-980.5543093442063
ENGLAND/805/2019|EPI_ISL_428647|3b95855d3f	2019-12-15	-912.4542708149891
SLOVENIA/1451/2020|EPI_ISL_477604.EPI_ISL_429941|7ec1a0f1f6	2020-02-18	-977.454270814988
ENGLAND/556/2019|EPI_ISL_408300|7ec1a0f1f6	2019-11-26	-893.4542708149888
NETHERLANDS/10219/2020|EPI_ISL_413549|c0fb2b0f46	2020-02-28	-912.9971251519975
ESTONIA/126086/2020|EPI_ISL_500729.EPI_ISL_498303|a820b07469	2020-01-30	-921.4527158446592
AUSTRIA/1220874/2020|EPI_ISL_486613|ed2e512d2c	2020-02-04	-926.4527158446583
ESTONIA/126846/2020|EPI_ISL_500732|fa128a8c79	2020-03-02	-953.4527158446606
ESTONIA/127241/2020|EPI_ISL_500733|a820b07469	2020-03-05	-956.45271584466
ESTONIA/125814/2020|EPI_ISL_407469|a7bec31274	2020-01-16	-907.4527158446582
AUSTRIA/1208858/2019|EPI_ISL_407451.EPI_ISL_403439|b1d836952f	2019-12-16	-913.5210052969607
AUSTRIA/1209023/2019|EPI_ISL_407454.EPI_ISL_407819|ea82003091	2019-12-17	-914.5829474964886
ENGLAND/96/2020|EPI_ISL_480521|9fb8fe69f9	2020-01-13	-904.3136673055805
ENGLAND/194900587/2019|EPI_ISL_408016|2769f9c707	2019-11-27	-894.5699646278044
ENGLAND/506/2019|EPI_ISL_408073|1a56ebb47d	2019-11-26	-893.5720050494748
POLAND/2724/2020|EPI_ISL_498388|c77c5c0347	2020-02-18	-977.5385168280403
NETHERLANDS/10273/2019|EPI_ISL_416281.EPI_ISL_402103|b6731c65f7	2019-12-16	-913.5821710550956
NETHERLANDS/10076/2020|EPI_ISL_411935|9c4c9130a4	2020-02-04	-963.5302829048725
NORDRHEINWESTFALEN/12/2020|EPI_ISL_410966|9f2f07ae54	2020-01-22	-950.5560789116327
PALESTINE/15JR/2019|EPI_ISL_410024|b5c34ee1c9	2019-12-12	-909.5657682172553
PALESTINE/20N/2019|EPI_ISL_410026|5c156f3670	2019-12-19	-916.5657682172541
NETHERLANDS/10036/2020|EPI_ISL_405723|1569916a0f	2020-01-17	-945.5551760703465
LYON/1574/2020|EPI_ISL_671409|24e61728c0	2020-02-25	-984.5431393798723
NETHERLANDS/10065/2020|EPI_ISL_408507|009fb69c16	2020-01-29	-920.3758803531503
